patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1209.0
13,2,3,0.6,0.4,0.8,0.6,1195.0
11,2,1,0.2,0.4,0.4,0.6,1194.0
17,3,2,0.4,0.6,0.6,0.8,1149.0
18,3,3,0.6,0.6,0.8,0.8,1136.0
16,3,1,0.2,0.6,0.4,0.8,1134.0
14,2,4,0.8,0.4,1.0,0.6,1114.0
10,2,0,0.0,0.4,0.2,0.6,1106.0
19,3,4,0.8,0.6,1.0,0.8,1060.0
15,3,0,0.0,0.6,0.2,0.8,1055.0
7,1,2,0.4,0.2,0.6,0.4,1040.0
6,1,1,0.2,0.2,0.4,0.4,1032.0
8,1,3,0.6,0.2,0.8,0.4,1022.0
5,1,0,0.0,0.2,0.2,0.4,956.0
9,1,4,0.8,0.2,1.0,0.4,950.0
22,4,2,0.4,0.8,0.6,1.0,821.0
23,4,3,0.6,0.8,0.8,1.0,813.0
21,4,1,0.2,0.8,0.4,1.0,810.0
20,4,0,0.0,0.8,0.2,1.0,765.0
24,4,4,0.8,0.8,1.0,1.0,761.0
2,0,2,0.4,0.0,0.6,0.2,403.0
1,0,1,0.2,0.0,0.4,0.2,400.0
3,0,3,0.6,0.0,0.8,0.2,392.0
0,0,0,0.0,0.0,0.2,0.2,372.0
4,0,4,0.8,0.0,1.0,0.2,365.0
