patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,954.0
11,2,1,0.2,0.4,0.4,0.6,917.0
13,2,3,0.6,0.4,0.8,0.6,896.0
17,3,2,0.4,0.6,0.6,0.8,882.0
7,1,2,0.4,0.2,0.6,0.4,859.0
16,3,1,0.2,0.6,0.4,0.8,854.0
18,3,3,0.6,0.6,0.8,0.8,839.0
6,1,1,0.2,0.2,0.4,0.4,826.0
8,1,3,0.6,0.2,0.8,0.4,819.0
10,2,0,0.0,0.4,0.2,0.6,678.0
14,2,4,0.8,0.4,1.0,0.6,658.0
15,3,0,0.0,0.6,0.2,0.8,657.0
19,3,4,0.8,0.6,1.0,0.8,632.0
5,1,0,0.0,0.2,0.2,0.4,632.0
9,1,4,0.8,0.2,1.0,0.4,613.0
22,4,2,0.4,0.8,0.6,1.0,596.0
21,4,1,0.2,0.8,0.4,1.0,585.0
23,4,3,0.6,0.8,0.8,1.0,576.0
2,0,2,0.4,0.0,0.6,0.2,514.0
1,0,1,0.2,0.0,0.4,0.2,501.0
3,0,3,0.6,0.0,0.8,0.2,493.0
20,4,0,0.0,0.8,0.2,1.0,475.0
24,4,4,0.8,0.8,1.0,1.0,468.0
0,0,0,0.0,0.0,0.2,0.2,414.0
4,0,4,0.8,0.0,1.0,0.2,403.0
