patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1242.0
17,3,2,0.4,0.6,0.6,0.8,1205.0
13,2,3,0.6,0.4,0.8,0.6,1169.0
11,2,1,0.2,0.4,0.4,0.6,1163.0
7,1,2,0.4,0.2,0.6,0.4,1149.0
18,3,3,0.6,0.6,0.8,0.8,1141.0
16,3,1,0.2,0.6,0.4,0.8,1130.0
8,1,3,0.6,0.2,0.8,0.4,1086.0
6,1,1,0.2,0.2,0.4,0.4,1078.0
22,4,2,0.4,0.8,0.6,1.0,931.0
23,4,3,0.6,0.8,0.8,1.0,890.0
21,4,1,0.2,0.8,0.4,1.0,872.0
2,0,2,0.4,0.0,0.6,0.2,781.0
14,2,4,0.8,0.4,1.0,0.6,758.0
1,0,1,0.2,0.0,0.4,0.2,750.0
19,3,4,0.8,0.6,1.0,0.8,744.0
3,0,3,0.6,0.0,0.8,0.2,744.0
9,1,4,0.8,0.2,1.0,0.4,722.0
10,2,0,0.0,0.4,0.2,0.6,717.0
15,3,0,0.0,0.6,0.2,0.8,704.0
5,1,0,0.0,0.2,0.2,0.4,685.0
24,4,4,0.8,0.8,1.0,1.0,616.0
20,4,0,0.0,0.8,0.2,1.0,588.0
4,0,4,0.8,0.0,1.0,0.2,519.0
0,0,0,0.0,0.0,0.2,0.2,509.0
