patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,991.0
7,1,2,0.4,0.2,0.6,0.4,957.0
17,3,2,0.4,0.6,0.6,0.8,950.0
11,2,1,0.2,0.4,0.4,0.6,922.0
13,2,3,0.6,0.4,0.8,0.6,917.0
6,1,1,0.2,0.2,0.4,0.4,898.0
8,1,3,0.6,0.2,0.8,0.4,889.0
16,3,1,0.2,0.6,0.4,0.8,887.0
18,3,3,0.6,0.6,0.8,0.8,886.0
22,4,2,0.4,0.8,0.6,1.0,714.0
2,0,2,0.4,0.0,0.6,0.2,683.0
23,4,3,0.6,0.8,0.8,1.0,675.0
21,4,1,0.2,0.8,0.4,1.0,668.0
1,0,1,0.2,0.0,0.4,0.2,650.0
3,0,3,0.6,0.0,0.8,0.2,634.0
14,2,4,0.8,0.4,1.0,0.6,605.0
9,1,4,0.8,0.2,1.0,0.4,589.0
19,3,4,0.8,0.6,1.0,0.8,586.0
10,2,0,0.0,0.4,0.2,0.6,579.0
5,1,0,0.0,0.2,0.2,0.4,568.0
15,3,0,0.0,0.6,0.2,0.8,560.0
24,4,4,0.8,0.8,1.0,1.0,467.0
0,0,0,0.0,0.0,0.2,0.2,453.0
4,0,4,0.8,0.0,1.0,0.2,442.0
20,4,0,0.0,0.8,0.2,1.0,440.0
