patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1095.0
17,3,2,0.4,0.6,0.6,0.8,1081.0
13,2,3,0.6,0.4,0.8,0.6,1028.0
7,1,2,0.4,0.2,0.6,0.4,1024.0
11,2,1,0.2,0.4,0.4,0.6,1019.0
18,3,3,0.6,0.6,0.8,0.8,1011.0
16,3,1,0.2,0.6,0.4,0.8,1008.0
8,1,3,0.6,0.2,0.8,0.4,969.0
6,1,1,0.2,0.2,0.4,0.4,960.0
22,4,2,0.4,0.8,0.6,1.0,935.0
23,4,3,0.6,0.8,0.8,1.0,875.0
21,4,1,0.2,0.8,0.4,1.0,868.0
2,0,2,0.4,0.0,0.6,0.2,773.0
1,0,1,0.2,0.0,0.4,0.2,739.0
3,0,3,0.6,0.0,0.8,0.2,737.0
14,2,4,0.8,0.4,1.0,0.6,676.0
19,3,4,0.8,0.6,1.0,0.8,667.0
10,2,0,0.0,0.4,0.2,0.6,652.0
15,3,0,0.0,0.6,0.2,0.8,649.0
9,1,4,0.8,0.2,1.0,0.4,647.0
5,1,0,0.0,0.2,0.2,0.4,627.0
24,4,4,0.8,0.8,1.0,1.0,597.0
20,4,0,0.0,0.8,0.2,1.0,572.0
4,0,4,0.8,0.0,1.0,0.2,519.0
0,0,0,0.0,0.0,0.2,0.2,513.0
