patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1234.0
7,1,2,0.4,0.2,0.6,0.4,1180.0
11,2,1,0.2,0.4,0.4,0.6,1157.0
13,2,3,0.6,0.4,0.8,0.6,1152.0
17,3,2,0.4,0.6,0.6,0.8,1128.0
6,1,1,0.2,0.2,0.4,0.4,1115.0
8,1,3,0.6,0.2,0.8,0.4,1107.0
16,3,1,0.2,0.6,0.4,0.8,1073.0
18,3,3,0.6,0.6,0.8,0.8,1058.0
2,0,2,0.4,0.0,0.6,0.2,816.0
1,0,1,0.2,0.0,0.4,0.2,788.0
3,0,3,0.6,0.0,0.8,0.2,785.0
22,4,2,0.4,0.8,0.6,1.0,741.0
21,4,1,0.2,0.8,0.4,1.0,723.0
23,4,3,0.6,0.8,0.8,1.0,712.0
14,2,4,0.8,0.4,1.0,0.6,666.0
10,2,0,0.0,0.4,0.2,0.6,665.0
9,1,4,0.8,0.2,1.0,0.4,652.0
5,1,0,0.0,0.2,0.2,0.4,647.0
19,3,4,0.8,0.6,1.0,0.8,636.0
15,3,0,0.0,0.6,0.2,0.8,635.0
4,0,4,0.8,0.0,1.0,0.2,505.0
0,0,0,0.0,0.0,0.2,0.2,503.0
24,4,4,0.8,0.8,1.0,1.0,464.0
20,4,0,0.0,0.8,0.2,1.0,463.0
